in s,C1 in V
2.56039040E-03,-2.00684E+00
2.56039920E-03,-1.98730E+00
2.56040800E-03,-2.01660E+00
2.56041680E-03,-2.02637E+00
2.56042560E-03,-2.03613E+00
2.56043440E-03,-2.00684E+00
2.56044320E-03,-2.02637E+00
2.56045200E-03,-2.03613E+00
2.56046080E-03,-2.02637E+00
2.56046960E-03,-2.00684E+00
2.56047840E-03,-2.03613E+00
2.56048720E-03,-2.00684E+00
2.56049600E-03,-2.03613E+00
2.56050480E-03,-2.00684E+00
2.56051360E-03,-1.99707E+00
2.56052240E-03,-2.03613E+00
2.56053120E-03,-2.02637E+00
2.56054000E-03,-2.03613E+00
2.56054880E-03,-2.03613E+00
2.56055760E-03,-2.03613E+00
2.56056640E-03,-2.01660E+00
2.56057520E-03,-1.98730E+00
2.56058400E-03,-2.01660E+00
2.56059280E-03,-2.00684E+00
2.56060160E-03,-2.00684E+00
2.56061040E-03,-2.03613E+00
2.56061920E-03,-2.02637E+00
2.56062800E-03,-2.02637E+00
2.56063680E-03,-2.02637E+00
2.56064560E-03,-2.03613E+00
2.56065440E-03,-2.04590E+00
2.56066320E-03,-2.05566E+00
2.56067200E-03,-2.00684E+00
2.56068080E-03,-2.03613E+00
2.56068960E-03,-2.02637E+00
2.56069840E-03,-2.00684E+00
2.56070720E-03,-2.01660E+00
2.56071600E-03,-2.03613E+00
2.56072480E-03,-2.02637E+00
2.56073360E-03,-2.04590E+00
2.56074240E-03,-2.04590E+00
2.56075120E-03,-1.97754E+00
2.56076000E-03,-2.00684E+00
2.56076880E-03,-2.02637E+00
2.56077760E-03,-2.03613E+00
2.56078640E-03,-2.04590E+00
2.56079520E-03,-2.01660E+00
2.56080400E-03,-1.97754E+00
2.56081280E-03,-2.00684E+00
2.56082160E-03,-2.00684E+00
2.56083040E-03,-1.97754E+00
2.56083920E-03,-2.00684E+00
2.56084800E-03,-2.03613E+00
2.56085680E-03,-2.00684E+00
2.56086560E-03,-2.00684E+00
2.56087440E-03,-2.00684E+00
2.56088320E-03,-1.99707E+00
2.56089200E-03,-2.03613E+00
2.56090080E-03,-2.04590E+00
2.56090960E-03,-2.03613E+00
2.56091840E-03,-2.03613E+00
2.56092720E-03,-2.04590E+00
2.56093600E-03,-2.03613E+00
2.56094480E-03,-2.00684E+00
2.56095360E-03,-2.01660E+00
2.56096240E-03,-2.01660E+00
2.56097120E-03,-2.01660E+00
2.56098000E-03,-2.02637E+00
2.56098880E-03,-2.00684E+00
2.56099760E-03,-2.02637E+00
2.56100640E-03,-1.99707E+00
2.56101520E-03,-2.01660E+00
2.56102400E-03,-1.98730E+00
2.56103280E-03,-2.02637E+00
2.56104160E-03,-1.97754E+00
2.56105040E-03,-2.00684E+00
2.56105920E-03,-2.01660E+00
2.56106800E-03,-2.00684E+00
2.56107680E-03,-2.01660E+00
2.56108560E-03,-2.00684E+00
2.56109440E-03,-2.02637E+00
2.56110320E-03,-2.00684E+00
2.56111200E-03,-2.01660E+00
2.56112080E-03,-1.99707E+00
2.56112960E-03,-1.99707E+00
2.56113840E-03,-2.03613E+00
2.56114720E-03,-2.00684E+00
2.56115600E-03,-2.01660E+00
2.56116480E-03,-2.02637E+00
2.56117360E-03,-1.98730E+00
2.56118240E-03,-2.02637E+00
2.56119120E-03,-2.01660E+00
2.56120000E-03,-1.98730E+00
2.56120880E-03,-2.00684E+00
2.56121760E-03,-2.01660E+00
2.56122640E-03,-1.98730E+00
2.56123520E-03,-1.98730E+00
2.56124400E-03,-2.00684E+00
2.56125280E-03,-2.00684E+00
2.56126160E-03,-2.00684E+00
2.56127040E-03,-1.98730E+00
2.56127920E-03,-2.00684E+00
2.56128800E-03,-2.02637E+00
2.56129680E-03,-1.99707E+00
2.56130560E-03,-1.97754E+00
2.56131440E-03,-2.01660E+00
2.56132320E-03,-2.01660E+00
2.56133200E-03,-1.96777E+00
2.56134080E-03,-1.99707E+00
2.56134960E-03,-1.99707E+00
2.56135840E-03,-1.99707E+00
2.56136720E-03,-2.03613E+00
2.56137600E-03,-2.00684E+00
2.56138480E-03,-1.98730E+00
2.56139360E-03,-2.00684E+00
2.56140240E-03,-2.01660E+00
2.56141120E-03,-2.00684E+00
2.56142000E-03,-1.99707E+00
2.56142880E-03,-2.00684E+00
2.56143760E-03,-2.03613E+00
2.56144640E-03,-2.00684E+00
2.56145520E-03,-2.00684E+00
2.56146400E-03,-2.00684E+00
2.56147280E-03,-2.01660E+00
2.56148160E-03,-2.00684E+00
2.56149040E-03,-1.98730E+00
2.56149920E-03,-2.01660E+00
2.56150800E-03,-1.99707E+00
2.56151680E-03,-2.01660E+00
2.56152560E-03,-1.97754E+00
2.56153440E-03,-2.00684E+00
2.56154320E-03,-2.00684E+00
2.56155200E-03,-2.00684E+00
2.56156080E-03,-1.97754E+00
2.56156960E-03,-1.99707E+00
2.56157840E-03,-1.99707E+00
2.56158720E-03,-1.98730E+00
2.56159600E-03,-1.99707E+00
2.56160480E-03,-2.00684E+00
2.56161360E-03,-1.98730E+00
2.56162240E-03,-2.01660E+00
2.56163120E-03,-2.00684E+00
2.56164000E-03,-2.00684E+00
2.56164880E-03,-2.01660E+00
2.56165760E-03,-1.99707E+00
2.56166640E-03,-1.96777E+00
2.56167520E-03,-1.97754E+00
2.56168400E-03,-1.97754E+00
2.56169280E-03,-2.03613E+00
2.56170160E-03,-1.99707E+00
2.56171040E-03,-2.00684E+00
2.56171920E-03,-1.99707E+00
2.56172800E-03,-1.98730E+00
2.56173680E-03,-2.00684E+00
2.56174560E-03,-2.00684E+00
2.56175440E-03,-1.96777E+00
2.56176320E-03,-1.97754E+00
2.56177200E-03,-1.99707E+00
2.56178080E-03,-1.99707E+00
2.56178960E-03,-1.93848E+00
2.56179840E-03,-1.99707E+00
2.56180720E-03,-2.03613E+00
2.56181600E-03,-1.99707E+00
2.56182480E-03,-1.98730E+00
2.56183360E-03,-1.99707E+00
2.56184240E-03,-1.98730E+00
2.56185120E-03,-1.96777E+00
2.56186000E-03,-1.94824E+00
2.56186880E-03,-1.98730E+00
2.56187760E-03,-1.99707E+00
2.56188640E-03,-1.99707E+00
2.56189520E-03,-2.00684E+00
2.56190400E-03,-2.00684E+00
2.56191280E-03,-1.97754E+00
2.56192160E-03,-2.02637E+00
2.56193040E-03,-1.96777E+00
2.56193920E-03,-1.97754E+00
2.56194800E-03,-1.98730E+00
2.56195680E-03,-1.98730E+00
2.56196560E-03,-2.00684E+00
2.56197440E-03,-2.02637E+00
2.56198320E-03,-1.99707E+00
2.56199200E-03,-1.99707E+00
2.56200080E-03,-1.97754E+00
2.56200960E-03,-1.98730E+00
2.56201840E-03,-1.99707E+00
2.56202720E-03,-1.96777E+00
2.56203600E-03,-1.99707E+00
2.56204480E-03,-2.01660E+00
2.56205360E-03,-1.98730E+00
2.56206240E-03,-1.97754E+00
2.56207120E-03,-1.93848E+00
2.56208000E-03,-2.01660E+00
2.56208880E-03,-1.94824E+00
2.56209760E-03,-1.98730E+00
2.56210640E-03,-1.95801E+00
2.56211520E-03,-1.98730E+00
2.56212400E-03,-1.96777E+00
2.56213280E-03,-1.97754E+00
2.56214160E-03,-1.99707E+00
2.56215040E-03,-2.00684E+00
2.56215920E-03,-1.99707E+00
2.56216800E-03,-1.98730E+00
2.56217680E-03,-1.98730E+00
2.56218560E-03,-1.99707E+00
2.56219440E-03,-1.99707E+00
2.56220320E-03,-1.96777E+00
2.56221200E-03,-2.01660E+00
2.56222080E-03,-2.02637E+00
2.56222960E-03,-1.96777E+00
2.56223840E-03,-2.00684E+00
2.56224720E-03,-1.97754E+00
2.56225600E-03,-1.95801E+00
2.56226480E-03,-1.97754E+00
2.56227360E-03,-1.96777E+00
2.56228240E-03,-1.98730E+00
2.56229120E-03,-2.01660E+00
2.56230000E-03,-1.97754E+00
2.56230880E-03,-1.97754E+00
2.56231760E-03,-1.98730E+00
2.56232640E-03,-1.98730E+00
2.56233520E-03,-1.96777E+00
2.56234400E-03,-1.98730E+00
2.56235280E-03,-2.03613E+00
2.56236160E-03,-1.98730E+00
2.56237040E-03,-1.98730E+00
2.56237920E-03,-1.96777E+00
2.56238800E-03,-1.98730E+00
2.56239680E-03,-1.98730E+00
2.56240560E-03,-1.98730E+00
2.56241440E-03,-1.95801E+00
2.56242320E-03,-1.99707E+00
2.56243200E-03,-2.01660E+00
2.56244080E-03,-1.96777E+00
2.56244960E-03,-1.98730E+00
2.56245840E-03,-1.98730E+00
2.56246720E-03,-1.94824E+00
2.56247600E-03,-1.98730E+00
2.56248480E-03,-1.98730E+00
2.56249360E-03,-1.98730E+00
2.56250240E-03,-1.95801E+00
2.56251120E-03,-1.95801E+00
2.56252000E-03,-1.94824E+00
2.56252880E-03,-1.96777E+00
2.56253760E-03,-1.96777E+00
2.56254640E-03,-1.98730E+00
2.56255520E-03,-1.97754E+00
2.56256400E-03,-1.96777E+00
2.56257280E-03,-2.00684E+00
2.56258160E-03,-1.96777E+00
2.56259040E-03,-1.99707E+00
2.56259920E-03,-1.94824E+00
2.56260800E-03,-1.97754E+00
2.56261680E-03,-1.96777E+00
2.56262560E-03,-1.96777E+00
2.56263440E-03,-2.00684E+00
2.56264320E-03,-1.98730E+00
2.56265200E-03,-1.96777E+00
2.56266080E-03,-1.98730E+00
2.56266960E-03,-1.96777E+00
2.56267840E-03,-1.99707E+00
2.56268720E-03,-1.96777E+00
2.56269600E-03,-1.97754E+00
2.56270480E-03,-1.97754E+00
2.56271360E-03,-1.97754E+00
2.56272240E-03,-1.98730E+00
2.56273120E-03,-1.97754E+00
2.56274000E-03,-1.98730E+00
2.56274880E-03,-1.96777E+00
2.56275760E-03,-1.95801E+00
2.56276640E-03,-1.96777E+00
2.56277520E-03,-1.99707E+00
2.56278400E-03,-1.96777E+00
2.56279280E-03,-1.95801E+00
2.56280160E-03,-2.00684E+00
2.56281040E-03,-1.94824E+00
2.56281920E-03,-1.96777E+00
2.56282800E-03,-1.93848E+00
2.56283680E-03,-1.94824E+00
2.56284560E-03,-1.99707E+00
2.56285440E-03,-1.95801E+00
2.56286320E-03,-1.97754E+00
2.56287200E-03,-1.96777E+00
2.56288080E-03,-1.96777E+00
2.56288960E-03,-1.92871E+00
2.56289840E-03,-1.95801E+00
2.56290720E-03,-1.95801E+00
2.56291600E-03,-1.96777E+00
2.56292480E-03,-1.98730E+00
2.56293360E-03,-1.94824E+00
2.56294240E-03,-1.96777E+00
2.56295120E-03,-1.97754E+00
2.56296000E-03,-1.95801E+00
2.56296880E-03,-1.93848E+00
2.56297760E-03,-1.97754E+00
2.56298640E-03,-1.99707E+00
2.56299520E-03,-1.92871E+00
2.56300400E-03,-1.93848E+00
2.56301280E-03,-1.95801E+00
2.56302160E-03,-1.97754E+00
2.56303040E-03,-1.96777E+00
2.56303920E-03,-1.97754E+00
2.56304800E-03,-1.97754E+00
2.56305680E-03,-2.00684E+00
2.56306560E-03,-1.93848E+00
2.56307440E-03,-1.94824E+00
2.56308320E-03,-1.96777E+00
2.56309200E-03,-1.95801E+00
2.56310080E-03,-1.93848E+00
2.56310960E-03,-1.92871E+00
2.56311840E-03,-1.98730E+00
2.56312720E-03,-1.93848E+00
2.56313600E-03,-1.93848E+00
2.56314480E-03,-1.93848E+00
2.56315360E-03,-1.96777E+00
2.56316240E-03,-2.00684E+00
2.56317120E-03,-1.95801E+00
2.56318000E-03,-1.93848E+00
2.56318880E-03,-1.92871E+00
2.56319760E-03,-1.95801E+00
2.56320640E-03,-1.96777E+00
2.56321520E-03,-1.93848E+00
2.56322400E-03,-1.96777E+00
2.56323280E-03,-1.96777E+00
2.56324160E-03,-1.94824E+00
2.56325040E-03,-1.93848E+00
2.56325920E-03,-1.95801E+00
2.56326800E-03,-1.94824E+00
2.56327680E-03,-1.96777E+00
2.56328560E-03,-1.98730E+00
2.56329440E-03,-1.92871E+00
2.56330320E-03,-1.94824E+00
2.56331200E-03,-1.95801E+00
2.56332080E-03,-1.96777E+00
2.56332960E-03,-1.96777E+00
2.56333840E-03,-1.94824E+00
2.56334720E-03,-1.93848E+00
2.56335600E-03,-1.91895E+00
2.56336480E-03,-1.98730E+00
2.56337360E-03,-1.96777E+00
2.56338240E-03,-1.95801E+00
2.56339120E-03,-1.92871E+00
2.56340000E-03,-1.97754E+00
2.56340880E-03,-2.00684E+00
2.56341760E-03,-1.94824E+00
2.56342640E-03,-1.94824E+00
2.56343520E-03,-1.98730E+00
2.56344400E-03,-1.98730E+00
2.56345280E-03,-1.94824E+00
2.56346160E-03,-1.96777E+00
2.56347040E-03,-1.91895E+00
2.56347920E-03,-1.96777E+00
2.56348800E-03,-1.92871E+00
2.56349680E-03,-1.96777E+00
2.56350560E-03,-1.96777E+00
2.56351440E-03,-1.91895E+00
2.56352320E-03,-1.95801E+00
2.56353200E-03,-1.92871E+00
2.56354080E-03,-1.93848E+00
2.56354960E-03,-1.94824E+00
2.56355840E-03,-1.96777E+00
2.56356720E-03,-1.96777E+00
2.56357600E-03,-1.95801E+00
2.56358480E-03,-1.89941E+00
2.56359360E-03,-1.93848E+00
2.56360240E-03,-1.96777E+00
2.56361120E-03,-1.93848E+00
2.56362000E-03,-1.90918E+00
2.56362880E-03,-1.92871E+00
2.56363760E-03,-1.92871E+00
2.56364640E-03,-1.92871E+00
2.56365520E-03,-1.95801E+00
2.56366400E-03,-1.91895E+00
2.56367280E-03,-1.91895E+00
2.56368160E-03,-1.96777E+00
2.56369040E-03,-1.91895E+00
2.56369920E-03,-1.95801E+00
2.56370800E-03,-1.92871E+00
2.56371680E-03,-1.96777E+00
2.56372560E-03,-1.89941E+00
2.56373440E-03,-1.92871E+00
2.56374320E-03,-1.95801E+00
2.56375200E-03,-1.95801E+00
2.56376080E-03,-1.92871E+00
2.56376960E-03,-1.94824E+00
2.56377840E-03,-1.95801E+00
2.56378720E-03,-1.96777E+00
2.56379600E-03,-1.92871E+00
2.56380480E-03,-1.94824E+00
2.56381360E-03,-1.93848E+00
2.56382240E-03,-1.92871E+00
2.56383120E-03,-1.98730E+00
2.56384000E-03,-1.91895E+00
2.56384880E-03,-1.92871E+00
2.56385760E-03,-1.91895E+00
2.56386640E-03,-1.90918E+00
2.56387520E-03,-1.91895E+00
2.56388400E-03,-1.92871E+00
2.56389280E-03,-1.93848E+00
2.56390160E-03,-1.93848E+00
2.56391040E-03,-1.94824E+00
2.56391920E-03,-1.92871E+00
2.56392800E-03,-1.92871E+00
2.56393680E-03,-1.91895E+00
2.56394560E-03,-1.93848E+00
2.56395440E-03,-1.92871E+00
2.56396320E-03,-1.91895E+00
2.56397200E-03,-1.94824E+00
2.56398080E-03,-1.91895E+00
2.56398960E-03,-1.96777E+00
2.56399840E-03,-1.93848E+00
2.56400720E-03,-1.93848E+00
2.56401600E-03,-1.93848E+00
2.56402480E-03,-1.87988E+00
2.56403360E-03,-1.96777E+00
2.56404240E-03,-1.92871E+00
2.56405120E-03,-1.94824E+00
2.56406000E-03,-1.91895E+00
2.56406880E-03,-1.91895E+00
2.56407760E-03,-1.95801E+00
2.56408640E-03,-1.93848E+00
2.56409520E-03,-1.91895E+00
2.56410400E-03,-1.95801E+00
2.56411280E-03,-1.92871E+00
2.56412160E-03,-1.91895E+00
2.56413040E-03,-1.96777E+00
2.56413920E-03,-1.92871E+00
2.56414800E-03,-1.92871E+00
2.56415680E-03,-1.91895E+00
2.56416560E-03,-1.89941E+00
2.56417440E-03,-1.93848E+00
2.56418320E-03,-1.96777E+00
2.56419200E-03,-1.93848E+00
2.56420080E-03,-1.94824E+00
2.56420960E-03,-1.92871E+00
2.56421840E-03,-1.92871E+00
2.56422720E-03,-1.92871E+00
2.56423600E-03,-1.91895E+00
2.56424480E-03,-1.91895E+00
2.56425360E-03,-1.94824E+00
2.56426240E-03,-1.92871E+00
2.56427120E-03,-1.90918E+00
2.56428000E-03,-1.90918E+00
2.56428880E-03,-1.92871E+00
2.56429760E-03,-1.95801E+00
2.56430640E-03,-1.92871E+00
2.56431520E-03,-1.94824E+00
2.56432400E-03,-1.93848E+00
2.56433280E-03,-1.92871E+00
2.56434160E-03,-1.91895E+00
2.56435040E-03,-1.90918E+00
2.56435920E-03,-1.90918E+00
2.56436800E-03,-1.90918E+00
2.56437680E-03,-1.89941E+00
2.56438560E-03,-1.92871E+00
2.56439440E-03,-1.94824E+00
2.56440320E-03,-1.89941E+00
2.56441200E-03,-1.90918E+00
2.56442080E-03,-1.93848E+00
2.56442960E-03,-1.94824E+00
2.56443840E-03,-1.89941E+00
2.56444720E-03,-1.88965E+00
2.56445600E-03,-1.88965E+00
2.56446480E-03,-1.91895E+00
2.56447360E-03,-1.89941E+00
2.56448240E-03,-1.94824E+00
2.56449120E-03,-1.92871E+00
2.56450000E-03,-1.93848E+00
2.56450880E-03,-1.95801E+00
2.56451760E-03,-1.87988E+00
2.56452640E-03,-1.91895E+00
2.56453520E-03,-1.91895E+00
2.56454400E-03,-1.88965E+00
2.56455280E-03,-1.90918E+00
2.56456160E-03,-1.91895E+00
2.56457040E-03,-1.90918E+00
2.56457920E-03,-1.92871E+00
2.56458800E-03,-1.91895E+00
2.56459680E-03,-1.90918E+00
2.56460560E-03,-1.92871E+00
2.56461440E-03,-1.88965E+00
2.56462320E-03,-1.91895E+00
2.56463200E-03,-1.90918E+00
2.56464080E-03,-1.89941E+00
2.56464960E-03,-1.89941E+00
2.56465840E-03,-1.90918E+00
2.56466720E-03,-1.90918E+00
2.56467600E-03,-1.91895E+00
2.56468480E-03,-1.91895E+00
2.56469360E-03,-1.92871E+00
2.56470240E-03,-1.87988E+00
2.56471120E-03,-1.91895E+00
2.56472000E-03,-1.89941E+00
2.56472880E-03,-1.91895E+00
2.56473760E-03,-1.88965E+00
2.56474640E-03,-1.93848E+00
2.56475520E-03,-1.92871E+00
2.56476400E-03,-1.92871E+00
2.56477280E-03,-1.89941E+00
2.56478160E-03,-1.91895E+00
2.56479040E-03,-1.89941E+00
2.56479920E-03,-1.90918E+00
2.56480800E-03,-1.89941E+00
2.56481680E-03,-1.90918E+00
2.56482560E-03,-1.90918E+00
2.56483440E-03,-1.92871E+00
2.56484320E-03,-1.87988E+00
2.56485200E-03,-1.89941E+00
2.56486080E-03,-1.89941E+00
2.56486960E-03,-1.89941E+00
2.56487840E-03,-1.91895E+00
2.56488720E-03,-1.87988E+00
2.56489600E-03,-1.90918E+00
2.56490480E-03,-1.92871E+00
2.56491360E-03,-1.88965E+00
2.56492240E-03,-1.89941E+00
2.56493120E-03,-1.90918E+00
2.56494000E-03,-1.89941E+00
2.56494880E-03,-1.92871E+00
2.56495760E-03,-1.92871E+00
2.56496640E-03,-1.89941E+00
2.56497520E-03,-1.88965E+00
2.56498400E-03,-1.91895E+00
2.56499280E-03,-1.88965E+00
2.56500160E-03,-1.89941E+00
2.56501040E-03,-1.90918E+00
2.56501920E-03,-1.89941E+00
2.56502800E-03,-1.92871E+00
2.56503680E-03,-1.89941E+00
2.56504560E-03,-1.92871E+00
2.56505440E-03,-1.92871E+00
2.56506320E-03,-1.89941E+00
2.56507200E-03,-1.92871E+00
2.56508080E-03,-1.89941E+00
2.56508960E-03,-1.89941E+00
2.56509840E-03,-1.91895E+00
2.56510720E-03,-1.90918E+00
2.56511600E-03,-1.90918E+00
2.56512480E-03,-1.91895E+00
2.56513360E-03,-1.87988E+00
2.56514240E-03,-1.91895E+00
2.56515120E-03,-1.89941E+00
2.56516000E-03,-1.88965E+00
2.56516880E-03,-1.87012E+00
2.56517760E-03,-1.89941E+00
2.56518640E-03,-1.92871E+00
2.56519520E-03,-1.90918E+00
2.56520400E-03,-1.93848E+00
2.56521280E-03,-1.87988E+00
2.56522160E-03,-1.87012E+00
2.56523040E-03,-1.88965E+00
2.56523920E-03,-1.91895E+00
2.56524800E-03,-1.87988E+00
2.56525680E-03,-1.89941E+00
2.56526560E-03,-1.90918E+00
2.56527440E-03,-1.87012E+00
2.56528320E-03,-1.90918E+00
2.56529200E-03,-1.85059E+00
2.56530080E-03,-1.90918E+00
2.56530960E-03,-1.90918E+00
2.56531840E-03,-1.87012E+00
2.56532720E-03,-1.92871E+00
2.56533600E-03,-1.87988E+00
2.56534480E-03,-1.92871E+00
2.56535360E-03,-1.90918E+00
2.56536240E-03,-1.88965E+00
2.56537120E-03,-1.89941E+00
2.56538000E-03,-1.88965E+00
2.56538880E-03,-1.91895E+00
2.56539760E-03,-1.88965E+00
2.56540640E-03,-1.88965E+00
2.56541520E-03,-1.90918E+00
2.56542400E-03,-1.87988E+00
2.56543280E-03,-1.89941E+00
2.56544160E-03,-1.84082E+00
2.56545040E-03,-1.88965E+00
2.56545920E-03,-1.92871E+00
2.56546800E-03,-1.92871E+00
2.56547680E-03,-1.89941E+00
2.56548560E-03,-1.86035E+00
2.56549440E-03,-1.93848E+00
2.56550320E-03,-1.87988E+00
2.56551200E-03,-1.89941E+00
2.56552080E-03,-1.87988E+00
2.56552960E-03,-1.89941E+00
2.56553840E-03,-1.87988E+00
2.56554720E-03,-1.91895E+00
2.56555600E-03,-1.89941E+00
2.56556480E-03,-1.87012E+00
2.56557360E-03,-1.91895E+00
2.56558240E-03,-1.87988E+00
2.56559120E-03,-1.87988E+00
2.56560000E-03,-1.88965E+00
2.56560880E-03,-1.90918E+00
2.56561760E-03,-1.91895E+00
2.56562640E-03,-1.87012E+00
2.56563520E-03,-1.87012E+00
2.56564400E-03,-1.87988E+00
2.56565280E-03,-1.87988E+00
2.56566160E-03,-1.87012E+00
2.56567040E-03,-1.87988E+00
2.56567920E-03,-1.90918E+00
2.56568800E-03,-1.90918E+00
2.56569680E-03,-1.88965E+00
2.56570560E-03,-1.91895E+00
2.56571440E-03,-1.88965E+00
2.56572320E-03,-1.88965E+00
2.56573200E-03,-1.86035E+00
2.56574080E-03,-1.86035E+00
2.56574960E-03,-1.87988E+00
2.56575840E-03,-1.88965E+00
2.56576720E-03,-1.88965E+00
2.56577600E-03,-1.89941E+00
2.56578480E-03,-1.87012E+00
2.56579360E-03,-1.87012E+00
2.56580240E-03,-1.89941E+00
2.56581120E-03,-1.88965E+00
2.56582000E-03,-1.88965E+00
2.56582880E-03,-1.87988E+00
2.56583760E-03,-1.89941E+00
2.56584640E-03,-1.87012E+00
2.56585520E-03,-1.87012E+00
2.56586400E-03,-1.87012E+00
2.56587280E-03,-1.90918E+00
2.56588160E-03,-1.87012E+00
2.56589040E-03,-1.86035E+00
2.56589920E-03,-1.89941E+00
2.56590800E-03,-1.87988E+00
2.56591680E-03,-1.87012E+00
2.56592560E-03,-1.86035E+00
2.56593440E-03,-1.84082E+00
2.56594320E-03,-1.87012E+00
2.56595200E-03,-1.89941E+00
2.56596080E-03,-1.86035E+00
2.56596960E-03,-1.87012E+00
2.56597840E-03,-1.89941E+00
2.56598720E-03,-1.88965E+00
2.56599600E-03,-1.87012E+00
2.56600480E-03,-1.88965E+00
2.56601360E-03,-1.88965E+00
2.56602240E-03,-1.86035E+00
2.56603120E-03,-1.86035E+00
2.56604000E-03,-1.87988E+00
2.56604880E-03,-1.87988E+00
2.56605760E-03,-1.86035E+00
2.56606640E-03,-1.87012E+00
2.56607520E-03,-1.87012E+00
2.56608400E-03,-1.87988E+00
2.56609280E-03,-1.86035E+00
2.56610160E-03,-1.87988E+00
2.56611040E-03,-1.88965E+00
2.56611920E-03,-1.86035E+00
2.56612800E-03,-1.88965E+00
2.56613680E-03,-1.87988E+00
2.56614560E-03,-1.87988E+00
2.56615440E-03,-1.89941E+00
2.56616320E-03,-1.86035E+00
2.56617200E-03,-1.85059E+00
2.56618080E-03,-1.87988E+00
2.56618960E-03,-1.85059E+00
2.56619840E-03,-1.87012E+00
2.56620720E-03,-1.86035E+00
2.56621600E-03,-1.87012E+00
2.56622480E-03,-1.86035E+00
2.56623360E-03,-1.86035E+00
2.56624240E-03,-1.90918E+00
2.56625120E-03,-1.87012E+00
2.56626000E-03,-1.89941E+00
2.56626880E-03,-1.84082E+00
2.56627760E-03,-1.83105E+00
2.56628640E-03,-1.87988E+00
2.56629520E-03,-1.87012E+00
2.56630400E-03,-1.84082E+00
2.56631280E-03,-1.88965E+00
2.56632160E-03,-1.84082E+00
2.56633040E-03,-1.88965E+00
2.56633920E-03,-1.87988E+00
2.56634800E-03,-1.82129E+00
2.56635680E-03,-1.87988E+00
2.56636560E-03,-1.87988E+00
2.56637440E-03,-1.85059E+00
2.56638320E-03,-1.86035E+00
2.56639200E-03,-1.86035E+00
2.56640080E-03,-1.86035E+00
2.56640960E-03,-1.87988E+00
2.56641840E-03,-1.82129E+00
2.56642720E-03,-1.85059E+00
2.56643600E-03,-1.85059E+00
2.56644480E-03,-1.85059E+00
2.56645360E-03,-1.86035E+00
2.56646240E-03,-1.86035E+00
2.56647120E-03,-1.87988E+00
2.56648000E-03,-1.85059E+00
2.56648880E-03,-1.85059E+00
2.56649760E-03,-1.85059E+00
2.56650640E-03,-1.83105E+00
2.56651520E-03,-1.86035E+00
2.56652400E-03,-1.87012E+00
2.56653280E-03,-1.86035E+00
2.56654160E-03,-1.87988E+00
2.56655040E-03,-1.85059E+00
2.56655920E-03,-1.83105E+00
2.56656800E-03,-1.86035E+00
2.56657680E-03,-1.86035E+00
2.56658560E-03,-1.84082E+00
2.56659440E-03,-1.85059E+00
2.56660320E-03,-1.84082E+00
2.56661200E-03,-1.85059E+00
2.56662080E-03,-1.86035E+00
2.56662960E-03,-1.83105E+00
2.56663840E-03,-1.86035E+00
2.56664720E-03,-1.87988E+00
2.56665600E-03,-1.84082E+00
2.56666480E-03,-1.84082E+00
2.56667360E-03,-1.88965E+00
2.56668240E-03,-1.84082E+00
2.56669120E-03,-1.85059E+00
2.56670000E-03,-1.81152E+00
2.56670880E-03,-1.83105E+00
2.56671760E-03,-1.86035E+00
2.56672640E-03,-1.85059E+00
2.56673520E-03,-1.86035E+00
2.56674400E-03,-1.83105E+00
2.56675280E-03,-1.83105E+00
2.56676160E-03,-1.85059E+00
2.56677040E-03,-1.83105E+00
2.56677920E-03,-1.86035E+00
2.56678800E-03,-1.83105E+00
2.56679680E-03,-1.86035E+00
2.56680560E-03,-1.86035E+00
2.56681440E-03,-1.87988E+00
2.56682320E-03,-1.86035E+00
2.56683200E-03,-1.85059E+00
2.56684080E-03,-1.85059E+00
2.56684960E-03,-1.85059E+00
2.56685840E-03,-1.85059E+00
2.56686720E-03,-1.86035E+00
2.56687600E-03,-1.86035E+00
2.56688480E-03,-1.84082E+00
2.56689360E-03,-1.83105E+00
2.56690240E-03,-1.85059E+00
2.56691120E-03,-1.83105E+00
2.56692000E-03,-1.81152E+00
2.56692880E-03,-1.88965E+00
2.56693760E-03,-1.86035E+00
2.56694640E-03,-1.86035E+00
2.56695520E-03,-1.84082E+00
2.56696400E-03,-1.83105E+00
2.56697280E-03,-1.87012E+00
2.56698160E-03,-1.82129E+00
2.56699040E-03,-1.85059E+00
2.56699920E-03,-1.82129E+00
2.56700800E-03,-1.82129E+00
2.56701680E-03,-1.85059E+00
2.56702560E-03,-1.84082E+00
2.56703440E-03,-1.83105E+00
2.56704320E-03,-1.85059E+00
2.56705200E-03,-1.86035E+00
2.56706080E-03,-1.86035E+00
2.56706960E-03,-1.85059E+00
2.56707840E-03,-1.82129E+00
2.56708720E-03,-1.82129E+00
2.56709600E-03,-1.82129E+00
2.56710480E-03,-1.82129E+00
2.56711360E-03,-1.84082E+00
2.56712240E-03,-1.80176E+00
2.56713120E-03,-1.84082E+00
2.56714000E-03,-1.80176E+00
2.56714880E-03,-1.81152E+00
2.56715760E-03,-1.85059E+00
2.56716640E-03,-1.86035E+00
2.56717520E-03,-1.83105E+00
2.56718400E-03,-1.85059E+00
2.56719280E-03,-1.82129E+00
2.56720160E-03,-1.80176E+00
2.56721040E-03,-1.82129E+00
2.56721920E-03,-1.83105E+00
