in s,C2 in V
9.1236600E-04,-1.26418E-01
9.1238160E-04,-1.30324E-01
9.1239720E-04,-1.27395E-01
9.1241280E-04,-1.29348E-01
9.1242840E-04,-1.26418E-01
9.1244400E-04,-1.30324E-01
9.1245960E-04,-1.27395E-01
9.1247520E-04,-1.24465E-01
9.1249080E-04,-1.27395E-01
9.1250640E-04,-1.28371E-01
9.1252200E-04,-1.29348E-01
9.1253760E-04,-1.26418E-01
9.1255320E-04,-1.25441E-01
9.1256880E-04,-1.26418E-01
9.1258440E-04,-1.30324E-01
9.1260000E-04,-1.29348E-01
9.1261560E-04,-1.26418E-01
9.1263120E-04,-1.25441E-01
9.1264680E-04,-1.29348E-01
9.1266240E-04,-1.26418E-01
9.1267800E-04,-1.28371E-01
9.1269360E-04,-1.23488E-01
9.1270920E-04,-1.24465E-01
9.1272480E-04,-1.27395E-01
9.1274040E-04,-1.23488E-01
9.1275600E-04,-1.28371E-01
9.1277160E-04,-1.24465E-01
9.1278720E-04,-1.27395E-01
9.1280280E-04,-1.26418E-01
9.1281840E-04,-1.27395E-01
9.1283400E-04,-1.27395E-01
9.1284960E-04,-1.23488E-01
9.1286520E-04,-1.26418E-01
9.1288080E-04,-1.26418E-01
9.1289640E-04,-1.25441E-01
9.1291200E-04,-1.26418E-01
9.1292760E-04,-1.26418E-01
9.1294320E-04,-1.28371E-01
9.1295880E-04,-1.30324E-01
9.1297440E-04,-1.30324E-01
9.1299000E-04,-1.23488E-01
9.1300560E-04,-1.25441E-01
9.1302120E-04,-1.26418E-01
9.1303680E-04,-1.21535E-01
9.1305240E-04,-1.27395E-01
9.1306800E-04,-1.27395E-01
9.1308360E-04,-1.24465E-01
9.1309920E-04,-1.29348E-01
9.1311480E-04,-1.28371E-01
9.1313040E-04,-1.26418E-01
9.1314600E-04,-1.26418E-01
9.1316160E-04,-1.26418E-01
9.1317720E-04,-1.27395E-01
9.1319280E-04,-1.25441E-01
9.1320840E-04,-1.25441E-01
9.1322400E-04,-1.28371E-01
9.1323960E-04,-1.26418E-01
9.1325520E-04,-1.26418E-01
9.1327080E-04,-1.27395E-01
9.1328640E-04,-1.27395E-01
9.1330200E-04,-1.26418E-01
9.1331760E-04,-1.26418E-01
9.1333320E-04,-1.24465E-01
9.1334880E-04,-1.25441E-01
9.1336440E-04,-1.23488E-01
9.1338000E-04,-1.24465E-01
9.1339560E-04,-1.26418E-01
9.1341120E-04,-1.26418E-01
9.1342680E-04,-1.26418E-01
9.1344240E-04,-1.26418E-01
9.1345800E-04,-1.25441E-01
9.1347360E-04,-1.29348E-01
9.1348920E-04,-1.27395E-01
9.1350480E-04,-1.23488E-01
9.1352040E-04,-1.27395E-01
9.1353600E-04,-1.27395E-01
9.1355160E-04,-1.25441E-01
9.1356720E-04,-1.23488E-01
9.1358280E-04,-1.28371E-01
9.1359840E-04,-1.23488E-01
9.1361400E-04,-1.24465E-01
9.1362960E-04,-1.23488E-01
9.1364520E-04,-1.28371E-01
9.1366080E-04,-1.23488E-01
9.1367640E-04,-1.28371E-01
9.1369200E-04,-1.23488E-01
9.1370760E-04,-1.25441E-01
9.1372320E-04,-1.27395E-01
9.1373880E-04,-1.26418E-01
9.1375440E-04,-1.25441E-01
9.1377000E-04,-1.27395E-01
9.1378560E-04,-1.26418E-01
9.1380120E-04,-1.25441E-01
9.1381680E-04,-1.25441E-01
9.1383240E-04,-1.26418E-01
9.1384800E-04,-1.23488E-01
9.1386360E-04,-1.25441E-01
9.1387920E-04,-1.26418E-01
9.1389480E-04,-1.27395E-01
9.1391040E-04,-1.26418E-01
9.1392600E-04,-1.23488E-01
9.1394160E-04,-1.23488E-01
9.1395720E-04,-1.28371E-01
9.1397280E-04,-1.26418E-01
9.1398840E-04,-1.26418E-01
9.1400400E-04,-1.23488E-01
9.1401960E-04,-1.26418E-01
9.1403520E-04,-1.27395E-01
9.1405080E-04,-1.26418E-01
9.1406640E-04,-1.23488E-01
9.1408200E-04,-1.26418E-01
9.1409760E-04,-1.25441E-01
9.1411320E-04,-1.23488E-01
9.1412880E-04,-1.26418E-01
9.1414440E-04,-1.22512E-01
9.1416000E-04,-1.25441E-01
9.1417560E-04,-1.25441E-01
9.1419120E-04,-1.23488E-01
9.1420680E-04,-1.26418E-01
9.1422240E-04,-1.26418E-01
9.1423800E-04,-1.27395E-01
9.1425360E-04,-1.27395E-01
9.1426920E-04,-1.26418E-01
9.1428480E-04,-1.23488E-01
9.1430040E-04,-1.25441E-01
9.1431600E-04,-1.26418E-01
9.1433160E-04,-1.23488E-01
9.1434720E-04,-1.25441E-01
9.1436280E-04,-1.24465E-01
9.1437840E-04,-1.25441E-01
9.1439400E-04,-1.26418E-01
9.1440960E-04,-1.27395E-01
9.1442520E-04,-1.23488E-01
9.1444080E-04,-1.27395E-01
9.1445640E-04,-1.26418E-01
9.1447200E-04,-1.25441E-01
9.1448760E-04,-1.24465E-01
9.1450320E-04,-1.24465E-01
9.1451880E-04,-1.22512E-01
9.1453440E-04,-1.25441E-01
9.1455000E-04,-1.24465E-01
9.1456560E-04,-1.22512E-01
9.1458120E-04,-1.24465E-01
9.1459680E-04,-1.25441E-01
9.1461240E-04,-1.23488E-01
9.1462800E-04,-1.20559E-01
9.1464360E-04,-1.26418E-01
9.1465920E-04,-1.22512E-01
9.1467480E-04,-1.26418E-01
9.1469040E-04,-1.20559E-01
9.1470600E-04,-1.25441E-01
9.1472160E-04,-1.22512E-01
9.1473720E-04,-1.29348E-01
9.1475280E-04,-1.19582E-01
9.1476840E-04,-1.23488E-01
9.1478400E-04,-1.24465E-01
9.1479960E-04,-1.28371E-01
9.1481520E-04,-1.22512E-01
9.1483080E-04,-1.23488E-01
9.1484640E-04,-1.21535E-01
9.1486200E-04,-1.24465E-01
9.1487760E-04,-1.23488E-01
9.1489320E-04,-1.26418E-01
9.1490880E-04,-1.20559E-01
9.1492440E-04,-1.24465E-01
9.1494000E-04,-1.23488E-01
9.1495560E-04,-1.24465E-01
9.1497120E-04,-1.25441E-01
9.1498680E-04,-1.24465E-01
9.1500240E-04,-1.26418E-01
9.1501800E-04,-1.20559E-01
9.1503360E-04,-1.23488E-01
9.1504920E-04,-1.24465E-01
9.1506480E-04,-1.23488E-01
9.1508040E-04,-1.21535E-01
9.1509600E-04,-1.22512E-01
9.1511160E-04,-1.20559E-01
9.1512720E-04,-1.26418E-01
9.1514280E-04,-1.23488E-01
9.1515840E-04,-1.25441E-01
9.1517400E-04,-1.25441E-01
9.1518960E-04,-1.21535E-01
9.1520520E-04,-1.25441E-01
9.1522080E-04,-1.27395E-01
9.1523640E-04,-1.21535E-01
9.1525200E-04,-1.26418E-01
9.1526760E-04,-1.23488E-01
9.1528320E-04,-1.24465E-01
9.1529880E-04,-1.25441E-01
9.1531440E-04,-1.20559E-01
9.1533000E-04,-1.24465E-01
9.1534560E-04,-1.23488E-01
9.1536120E-04,-1.25441E-01
9.1537680E-04,-1.24465E-01
9.1539240E-04,-1.25441E-01
9.1540800E-04,-1.22512E-01
9.1542360E-04,-1.20559E-01
9.1543920E-04,-1.23488E-01
9.1545480E-04,-1.27395E-01
9.1547040E-04,-1.24465E-01
9.1548600E-04,-1.23488E-01
9.1550160E-04,-1.24465E-01
9.1551720E-04,-1.20559E-01
9.1553280E-04,-1.22512E-01
9.1554840E-04,-1.24465E-01
9.1556400E-04,-1.23488E-01
9.1557960E-04,-1.21535E-01
9.1559520E-04,-1.24465E-01
9.1561080E-04,-1.20559E-01
9.1562640E-04,-1.19582E-01
9.1564200E-04,-1.23488E-01
9.1565760E-04,-1.19582E-01
9.1567320E-04,-1.21535E-01
9.1568880E-04,-1.23488E-01
9.1570440E-04,-1.25441E-01
9.1572000E-04,-1.25441E-01
9.1573560E-04,-1.25441E-01
9.1575120E-04,-1.24465E-01
9.1576680E-04,-1.22512E-01
9.1578240E-04,-1.23488E-01
9.1579800E-04,-1.22512E-01
9.1581360E-04,-1.23488E-01
9.1582920E-04,-1.23488E-01
9.1584480E-04,-1.24465E-01
9.1586040E-04,-1.23488E-01
9.1587600E-04,-1.19582E-01
9.1589160E-04,-1.23488E-01
9.1590720E-04,-1.23488E-01
9.1592280E-04,-1.20559E-01
9.1593840E-04,-1.23488E-01
9.1595400E-04,-1.23488E-01
9.1596960E-04,-1.21535E-01
9.1598520E-04,-1.21535E-01
9.1600080E-04,-1.24465E-01
9.1601640E-04,-1.21535E-01
9.1603200E-04,-1.25441E-01
9.1604760E-04,-1.24465E-01
9.1606320E-04,-1.19582E-01
9.1607880E-04,-1.20559E-01
9.1609440E-04,-1.21535E-01
9.1611000E-04,-1.17629E-01
9.1612560E-04,-1.19582E-01
9.1614120E-04,-1.25441E-01
9.1615680E-04,-1.20559E-01
9.1617240E-04,-1.19582E-01
9.1618800E-04,-1.25441E-01
9.1620360E-04,-1.21535E-01
9.1621920E-04,-1.20559E-01
9.1623480E-04,-1.23488E-01
9.1625040E-04,-1.22512E-01
9.1626600E-04,-1.23488E-01
9.1628160E-04,-1.26418E-01
9.1629720E-04,-1.19582E-01
9.1631280E-04,-1.19582E-01
9.1632840E-04,-1.22512E-01
9.1634400E-04,-1.22512E-01
9.1635960E-04,-1.25441E-01
9.1637520E-04,-1.19582E-01
9.1639080E-04,-1.24465E-01
9.1640640E-04,-1.20559E-01
9.1642200E-04,-1.20559E-01
9.1643760E-04,-1.24465E-01
9.1645320E-04,-1.23488E-01
9.1646880E-04,-1.19582E-01
9.1648440E-04,-1.20559E-01
9.1650000E-04,-1.24465E-01
9.1651560E-04,-1.21535E-01
9.1653120E-04,-1.23488E-01
9.1654680E-04,-1.23488E-01
9.1656240E-04,-1.18605E-01
9.1657800E-04,-1.22512E-01
9.1659360E-04,-1.22512E-01
9.1660920E-04,-1.18605E-01
9.1662480E-04,-1.20559E-01
9.1664040E-04,-1.19582E-01
9.1665600E-04,-1.22512E-01
9.1667160E-04,-1.22512E-01
9.1668720E-04,-1.23488E-01
9.1670280E-04,-1.23488E-01
9.1671840E-04,-1.17629E-01
9.1673400E-04,-1.20559E-01
9.1674960E-04,-1.23488E-01
9.1676520E-04,-1.20559E-01
9.1678080E-04,-1.24465E-01
9.1679640E-04,-1.23488E-01
9.1681200E-04,-1.18605E-01
9.1682760E-04,-1.23488E-01
9.1684320E-04,-1.19582E-01
9.1685880E-04,-1.25441E-01
9.1687440E-04,-1.19582E-01
9.1689000E-04,-1.21535E-01
9.1690560E-04,-1.21535E-01
9.1692120E-04,-1.20559E-01
9.1693680E-04,-1.20559E-01
9.1695240E-04,-1.23488E-01
9.1696800E-04,-1.21535E-01
9.1698360E-04,-1.21535E-01
9.1699920E-04,-1.22512E-01
9.1701480E-04,-1.20559E-01
9.1703040E-04,-1.21535E-01
9.1704600E-04,-1.18605E-01
9.1706160E-04,-1.19582E-01
9.1707720E-04,-1.16652E-01
9.1709280E-04,-1.23488E-01
9.1710840E-04,-1.21535E-01
9.1712400E-04,-1.20559E-01
9.1713960E-04,-1.23488E-01
9.1715520E-04,-1.21535E-01
9.1717080E-04,-1.18605E-01
9.1718640E-04,-1.26418E-01
9.1720200E-04,-1.23488E-01
9.1721760E-04,-1.20559E-01
9.1723320E-04,-1.21535E-01
9.1724880E-04,-1.22512E-01
9.1726440E-04,-1.19582E-01
9.1728000E-04,-1.23488E-01
9.1729560E-04,-1.20559E-01
9.1731120E-04,-1.22512E-01
9.1732680E-04,-1.17629E-01
9.1734240E-04,-1.20559E-01
9.1735800E-04,-1.17629E-01
9.1737360E-04,-1.17629E-01
9.1738920E-04,-1.23488E-01
9.1740480E-04,-1.19582E-01
9.1742040E-04,-1.20559E-01
9.1743600E-04,-1.21535E-01
9.1745160E-04,-1.20559E-01
9.1746720E-04,-1.19582E-01
9.1748280E-04,-1.22512E-01
9.1749840E-04,-1.20559E-01
9.1751400E-04,-1.15676E-01
9.1752960E-04,-1.18605E-01
9.1754520E-04,-1.21535E-01
9.1756080E-04,-1.20559E-01
9.1757640E-04,-1.19582E-01
9.1759200E-04,-1.19582E-01
9.1760760E-04,-1.20559E-01
9.1762320E-04,-1.19582E-01
9.1763880E-04,-1.20559E-01
9.1765440E-04,-1.19582E-01
9.1767000E-04,-1.20559E-01
9.1768560E-04,-1.18605E-01
9.1770120E-04,-1.19582E-01
9.1771680E-04,-1.19582E-01
9.1773240E-04,-1.21535E-01
9.1774800E-04,-1.20559E-01
9.1776360E-04,-1.21535E-01
9.1777920E-04,-1.22512E-01
9.1779480E-04,-1.19582E-01
9.1781040E-04,-1.19582E-01
9.1782600E-04,-1.20559E-01
9.1784160E-04,-1.19582E-01
9.1785720E-04,-1.21535E-01
9.1787280E-04,-1.19582E-01
9.1788840E-04,-1.18605E-01
9.1790400E-04,-1.20559E-01
9.1791960E-04,-1.20559E-01
9.1793520E-04,-1.19582E-01
9.1795080E-04,-1.22512E-01
9.1796640E-04,-1.19582E-01
9.1798200E-04,-1.22512E-01
9.1799760E-04,-1.22512E-01
9.1801320E-04,-1.20559E-01
9.1802880E-04,-1.20559E-01
9.1804440E-04,-1.18605E-01
9.1806000E-04,-1.19582E-01
9.1807560E-04,-1.21535E-01
9.1809120E-04,-1.22512E-01
9.1810680E-04,-1.19582E-01
9.1812240E-04,-1.17629E-01
9.1813800E-04,-1.19582E-01
9.1815360E-04,-1.22512E-01
9.1816920E-04,-1.20559E-01
9.1818480E-04,-1.19582E-01
9.1820040E-04,-1.21535E-01
9.1821600E-04,-1.19582E-01
9.1823160E-04,-1.18605E-01
9.1824720E-04,-1.23488E-01
9.1826280E-04,-1.19582E-01
9.1827840E-04,-1.18605E-01
9.1829400E-04,-1.19582E-01
9.1830960E-04,-1.19582E-01
9.1832520E-04,-1.17629E-01
9.1834080E-04,-1.19582E-01
9.1835640E-04,-1.17629E-01
9.1837200E-04,-1.19582E-01
9.1838760E-04,-1.19582E-01
9.1840320E-04,-1.17629E-01
9.1841880E-04,-1.19582E-01
9.1843440E-04,-1.23488E-01
9.1845000E-04,-1.16652E-01
9.1846560E-04,-1.18605E-01
9.1848120E-04,-1.22512E-01
9.1849680E-04,-1.19582E-01
9.1851240E-04,-1.20559E-01
9.1852800E-04,-1.18605E-01
9.1854360E-04,-1.20559E-01
9.1855920E-04,-1.16652E-01
9.1857480E-04,-1.20559E-01
9.1859040E-04,-1.18605E-01
9.1860600E-04,-1.19582E-01
9.1862160E-04,-1.18605E-01
9.1863720E-04,-1.17629E-01
9.1865280E-04,-1.18605E-01
9.1866840E-04,-1.20559E-01
9.1868400E-04,-1.19582E-01
9.1869960E-04,-1.18605E-01
9.1871520E-04,-1.18605E-01
9.1873080E-04,-1.14699E-01
9.1874640E-04,-1.19582E-01
9.1876200E-04,-1.16652E-01
9.1877760E-04,-1.23488E-01
9.1879320E-04,-1.19582E-01
9.1880880E-04,-1.19582E-01
9.1882440E-04,-1.17629E-01
9.1884000E-04,-1.17629E-01
9.1885560E-04,-1.17629E-01
9.1887120E-04,-1.18605E-01
9.1888680E-04,-1.22512E-01
9.1890240E-04,-1.19582E-01
9.1891800E-04,-1.16652E-01
9.1893360E-04,-1.17629E-01
9.1894920E-04,-1.18605E-01
9.1896480E-04,-1.18605E-01
9.1898040E-04,-1.16652E-01
9.1899600E-04,-1.19582E-01
9.1901160E-04,-1.18605E-01
9.1902720E-04,-1.16652E-01
9.1904280E-04,-1.19582E-01
9.1905840E-04,-1.18605E-01
9.1907400E-04,-1.19582E-01
9.1908960E-04,-1.19582E-01
9.1910520E-04,-1.17629E-01
9.1912080E-04,-1.17629E-01
9.1913640E-04,-1.20559E-01
9.1915200E-04,-1.16652E-01
9.1916760E-04,-1.18605E-01
9.1918320E-04,-1.19582E-01
9.1919880E-04,-1.19582E-01
9.1921440E-04,-1.15676E-01
9.1923000E-04,-1.16652E-01
9.1924560E-04,-1.18605E-01
9.1926120E-04,-1.17629E-01
9.1927680E-04,-1.17629E-01
9.1929240E-04,-1.17629E-01
9.1930800E-04,-1.16652E-01
9.1932360E-04,-1.19582E-01
9.1933920E-04,-1.19582E-01
9.1935480E-04,-1.16652E-01
9.1937040E-04,-1.16652E-01
9.1938600E-04,-1.20559E-01
9.1940160E-04,-1.18605E-01
9.1941720E-04,-1.17629E-01
9.1943280E-04,-1.18605E-01
9.1944840E-04,-1.19582E-01
9.1946400E-04,-1.18605E-01
9.1947960E-04,-1.19582E-01
9.1949520E-04,-1.16652E-01
9.1951080E-04,-1.16652E-01
9.1952640E-04,-1.21535E-01
9.1954200E-04,-1.15676E-01
9.1955760E-04,-1.14699E-01
9.1957320E-04,-1.19582E-01
9.1958880E-04,-1.17629E-01
9.1960440E-04,-1.18605E-01
9.1962000E-04,-1.15676E-01
9.1963560E-04,-1.19582E-01
9.1965120E-04,-1.16652E-01
9.1966680E-04,-1.18605E-01
9.1968240E-04,-1.19582E-01
9.1969800E-04,-1.17629E-01
9.1971360E-04,-1.19582E-01
9.1972920E-04,-1.16652E-01
9.1974480E-04,-1.16652E-01
9.1976040E-04,-1.16652E-01
9.1977600E-04,-1.17629E-01
9.1979160E-04,-1.15676E-01
9.1980720E-04,-1.17629E-01
9.1982280E-04,-1.19582E-01
9.1983840E-04,-1.16652E-01
9.1985400E-04,-1.17629E-01
9.1986960E-04,-1.13723E-01
9.1988520E-04,-1.19582E-01
9.1990080E-04,-1.15676E-01
9.1991640E-04,-1.17629E-01
9.1993200E-04,-1.19582E-01
9.1994760E-04,-1.17629E-01
9.1996320E-04,-1.16652E-01
9.1997880E-04,-1.15676E-01
9.1999440E-04,-1.13723E-01
9.2001000E-04,-1.15676E-01
9.2002560E-04,-1.18605E-01
9.2004120E-04,-1.14699E-01
9.2005680E-04,-1.17629E-01
9.2007240E-04,-1.18605E-01
9.2008800E-04,-1.16652E-01
9.2010360E-04,-1.16652E-01
9.2011920E-04,-1.14699E-01
9.2013480E-04,-1.15676E-01
9.2015040E-04,-1.20559E-01
9.2016600E-04,-1.17629E-01
9.2018160E-04,-1.15676E-01
9.2019720E-04,-1.19582E-01
9.2021280E-04,-1.18605E-01
9.2022840E-04,-1.18605E-01
9.2024400E-04,-1.19582E-01
9.2025960E-04,-1.15676E-01
9.2027520E-04,-1.15676E-01
9.2029080E-04,-1.18605E-01
9.2030640E-04,-1.19582E-01
9.2032200E-04,-1.16652E-01
9.2033760E-04,-1.18605E-01
9.2035320E-04,-1.18605E-01
9.2036880E-04,-1.16652E-01
9.2038440E-04,-1.17629E-01
9.2040000E-04,-1.15676E-01
9.2041560E-04,-1.18605E-01
9.2043120E-04,-1.14699E-01
9.2044680E-04,-1.18605E-01
9.2046240E-04,-1.15676E-01
9.2047800E-04,-1.19582E-01
9.2049360E-04,-1.13723E-01
9.2050920E-04,-1.17629E-01
9.2052480E-04,-1.15676E-01
9.2054040E-04,-1.15676E-01
9.2055600E-04,-1.16652E-01
9.2057160E-04,-1.14699E-01
9.2058720E-04,-1.17629E-01
9.2060280E-04,-1.16652E-01
9.2061840E-04,-1.18605E-01
9.2063400E-04,-1.14699E-01
9.2064960E-04,-1.16652E-01
9.2066520E-04,-1.13723E-01
9.2068080E-04,-1.16652E-01
9.2069640E-04,-1.12746E-01
9.2071200E-04,-1.18605E-01
9.2072760E-04,-1.18605E-01
9.2074320E-04,-1.16652E-01
9.2075880E-04,-1.12746E-01
9.2077440E-04,-1.16652E-01
9.2079000E-04,-1.15676E-01
9.2080560E-04,-1.15676E-01
9.2082120E-04,-1.17629E-01
9.2083680E-04,-1.14699E-01
9.2085240E-04,-1.14699E-01
9.2086800E-04,-1.14699E-01
9.2088360E-04,-1.15676E-01
9.2089920E-04,-1.13723E-01
9.2091480E-04,-1.12746E-01
9.2093040E-04,-1.14699E-01
9.2094600E-04,-1.20559E-01
9.2096160E-04,-1.15676E-01
9.2097720E-04,-1.15676E-01
9.2099280E-04,-1.17629E-01
9.2100840E-04,-1.15676E-01
9.2102400E-04,-1.15676E-01
9.2103960E-04,-1.18605E-01
9.2105520E-04,-1.17629E-01
9.2107080E-04,-1.14699E-01
9.2108640E-04,-1.17629E-01
9.2110200E-04,-1.15676E-01
9.2111760E-04,-1.12746E-01
9.2113320E-04,-1.13723E-01
9.2114880E-04,-1.18605E-01
9.2116440E-04,-1.18605E-01
9.2118000E-04,-1.17629E-01
9.2119560E-04,-1.14699E-01
9.2121120E-04,-1.17629E-01
9.2122680E-04,-1.15676E-01
9.2124240E-04,-1.14699E-01
9.2125800E-04,-1.13723E-01
9.2127360E-04,-1.16652E-01
9.2128920E-04,-1.13723E-01
9.2130480E-04,-1.12746E-01
9.2132040E-04,-1.16652E-01
9.2133600E-04,-1.19582E-01
9.2135160E-04,-1.18605E-01
9.2136720E-04,-1.13723E-01
9.2138280E-04,-1.16652E-01
9.2139840E-04,-1.15676E-01
9.2141400E-04,-1.15676E-01
9.2142960E-04,-1.15676E-01
9.2144520E-04,-1.16652E-01
9.2146080E-04,-1.13723E-01
9.2147640E-04,-1.15676E-01
9.2149200E-04,-1.12746E-01
9.2150760E-04,-1.16652E-01
9.2152320E-04,-1.13723E-01
9.2153880E-04,-1.15676E-01
9.2155440E-04,-1.12746E-01
9.2157000E-04,-1.15676E-01
9.2158560E-04,-1.14699E-01
9.2160120E-04,-1.12746E-01
9.2161680E-04,-1.12746E-01
9.2163240E-04,-1.17629E-01
9.2164800E-04,-1.17629E-01
9.2166360E-04,-1.12746E-01
9.2167920E-04,-1.14699E-01
9.2169480E-04,-1.12746E-01
9.2171040E-04,-1.14699E-01
9.2172600E-04,-1.15676E-01
9.2174160E-04,-1.18605E-01
9.2175720E-04,-1.15676E-01
9.2177280E-04,-1.13723E-01
9.2178840E-04,-1.16652E-01
9.2180400E-04,-1.12746E-01
9.2181960E-04,-1.15676E-01
9.2183520E-04,-1.12746E-01
9.2185080E-04,-1.12746E-01
9.2186640E-04,-1.15676E-01
9.2188200E-04,-1.16652E-01
9.2189760E-04,-1.15676E-01
9.2191320E-04,-1.15676E-01
9.2192880E-04,-1.15676E-01
9.2194440E-04,-1.12746E-01
9.2196000E-04,-1.15676E-01
9.2197560E-04,-1.15676E-01
9.2199120E-04,-1.15676E-01
9.2200680E-04,-1.14699E-01
9.2202240E-04,-1.18605E-01
9.2203800E-04,-1.12746E-01
9.2205360E-04,-1.15676E-01
9.2206920E-04,-1.13723E-01
9.2208480E-04,-1.15676E-01
9.2210040E-04,-1.16652E-01
9.2211600E-04,-1.15676E-01
9.2213160E-04,-1.12746E-01
9.2214720E-04,-1.11770E-01
9.2216280E-04,-1.14699E-01
9.2217840E-04,-1.15676E-01
9.2219400E-04,-1.14699E-01
9.2220960E-04,-1.14699E-01
9.2222520E-04,-1.16652E-01
9.2224080E-04,-1.14699E-01
9.2225640E-04,-1.13723E-01
9.2227200E-04,-1.15676E-01
9.2228760E-04,-1.13723E-01
9.2230320E-04,-1.12746E-01
9.2231880E-04,-1.12746E-01
9.2233440E-04,-1.12746E-01
9.2235000E-04,-1.10793E-01
9.2236560E-04,-1.12746E-01
9.2238120E-04,-1.15676E-01
9.2239680E-04,-1.12746E-01
9.2241240E-04,-1.14699E-01
9.2242800E-04,-1.13723E-01
9.2244360E-04,-1.12746E-01
9.2245920E-04,-1.12746E-01
9.2247480E-04,-1.12746E-01
9.2249040E-04,-1.13723E-01
9.2250600E-04,-1.13723E-01
9.2252160E-04,-1.11770E-01
9.2253720E-04,-1.13723E-01
9.2255280E-04,-1.12746E-01
9.2256840E-04,-1.12746E-01
9.2258400E-04,-1.12746E-01
9.2259960E-04,-1.13723E-01
9.2261520E-04,-1.12746E-01
9.2263080E-04,-1.15676E-01
9.2264640E-04,-1.13723E-01
9.2266200E-04,-1.15676E-01
9.2267760E-04,-1.15676E-01
9.2269320E-04,-1.11770E-01
9.2270880E-04,-1.14699E-01
9.2272440E-04,-1.14699E-01
9.2274000E-04,-1.09816E-01
9.2275560E-04,-1.13723E-01
9.2277120E-04,-1.12746E-01
9.2278680E-04,-1.14699E-01
9.2280240E-04,-1.16652E-01
9.2281800E-04,-1.12746E-01
9.2283360E-04,-1.13723E-01
9.2284920E-04,-1.10793E-01
9.2286480E-04,-1.12746E-01
9.2288040E-04,-1.11770E-01
9.2289600E-04,-1.15676E-01
9.2291160E-04,-1.15676E-01
9.2292720E-04,-1.13723E-01
9.2294280E-04,-1.12746E-01
9.2295840E-04,-1.14699E-01
9.2297400E-04,-1.14699E-01
9.2298960E-04,-1.14699E-01
9.2300520E-04,-1.09816E-01
9.2302080E-04,-1.13723E-01
9.2303640E-04,-1.12746E-01
9.2305200E-04,-1.13723E-01
9.2306760E-04,-1.13723E-01
9.2308320E-04,-1.10793E-01
9.2309880E-04,-1.13723E-01
9.2311440E-04,-1.11770E-01
9.2313000E-04,-1.10793E-01
9.2314560E-04,-1.08840E-01
9.2316120E-04,-1.10793E-01
9.2317680E-04,-1.11770E-01
9.2319240E-04,-1.10793E-01
9.2320800E-04,-1.15676E-01
9.2322360E-04,-1.15676E-01
9.2323920E-04,-1.08840E-01
9.2325480E-04,-1.12746E-01
9.2327040E-04,-1.16652E-01
9.2328600E-04,-1.12746E-01
9.2330160E-04,-1.10793E-01
9.2331720E-04,-1.15676E-01
9.2333280E-04,-1.13723E-01
9.2334840E-04,-1.11770E-01
9.2336400E-04,-1.12746E-01
9.2337960E-04,-1.09816E-01
9.2339520E-04,-1.13723E-01
9.2341080E-04,-1.11770E-01
9.2342640E-04,-1.15676E-01
9.2344200E-04,-1.11770E-01
9.2345760E-04,-1.10793E-01
9.2347320E-04,-1.12746E-01
9.2348880E-04,-1.13723E-01
9.2350440E-04,-1.10793E-01
9.2352000E-04,-1.13723E-01
9.2353560E-04,-1.12746E-01
9.2355120E-04,-1.14699E-01
9.2356680E-04,-1.11770E-01
9.2358240E-04,-1.12746E-01
9.2359800E-04,-1.10793E-01
9.2361360E-04,-1.12746E-01
9.2362920E-04,-1.14699E-01
9.2364480E-04,-1.12746E-01
9.2366040E-04,-1.15676E-01
9.2367600E-04,-1.04934E-01
9.2369160E-04,-1.12746E-01
9.2370720E-04,-1.12746E-01
9.2372280E-04,-1.10793E-01
9.2373840E-04,-1.10793E-01
9.2375400E-04,-1.11770E-01
9.2376960E-04,-1.13723E-01
9.2378520E-04,-1.08840E-01
9.2380080E-04,-1.14699E-01
9.2381640E-04,-1.13723E-01
9.2383200E-04,-1.10793E-01
9.2384760E-04,-1.10793E-01
9.2386320E-04,-1.10793E-01
9.2387880E-04,-1.11770E-01
9.2389440E-04,-1.10793E-01
9.2391000E-04,-1.09816E-01
9.2392560E-04,-1.08840E-01
9.2394120E-04,-1.08840E-01
9.2395680E-04,-1.14699E-01
9.2397240E-04,-1.12746E-01
9.2398800E-04,-1.10793E-01
9.2400360E-04,-1.10793E-01
9.2401920E-04,-1.09816E-01
9.2403480E-04,-1.12746E-01
9.2405040E-04,-1.11770E-01
9.2406600E-04,-1.12746E-01
9.2408160E-04,-1.11770E-01
9.2409720E-04,-1.09816E-01
9.2411280E-04,-1.10793E-01
9.2412840E-04,-1.09816E-01
9.2414400E-04,-1.08840E-01
9.2415960E-04,-1.12746E-01
9.2417520E-04,-1.12746E-01
9.2419080E-04,-1.08840E-01
9.2420640E-04,-1.10793E-01
9.2422200E-04,-1.10793E-01
9.2423760E-04,-1.11770E-01
9.2425320E-04,-1.10793E-01
9.2426880E-04,-1.13723E-01
9.2428440E-04,-1.09816E-01
9.2430000E-04,-1.12746E-01
9.2431560E-04,-1.06887E-01
9.2433120E-04,-1.12746E-01
9.2434680E-04,-1.11770E-01
9.2436240E-04,-1.11770E-01
9.2437800E-04,-1.08840E-01
9.2439360E-04,-1.10793E-01
9.2440920E-04,-1.10793E-01
9.2442480E-04,-1.12746E-01
9.2444040E-04,-1.10793E-01
9.2445600E-04,-1.12746E-01
9.2447160E-04,-1.12746E-01
