in s,C2 in V
2.2922032E-03,1.98730E+00
2.2922040E-03,1.96777E+00
2.2922048E-03,1.97754E+00
2.2922056E-03,1.98730E+00
2.2922064E-03,1.96777E+00
2.2922072E-03,1.98730E+00
2.2922080E-03,1.99707E+00
2.2922088E-03,1.99707E+00
2.2922096E-03,1.98730E+00
2.2922104E-03,1.98730E+00
2.2922112E-03,1.97754E+00
2.2922120E-03,1.96777E+00
2.2922128E-03,1.98730E+00
2.2922136E-03,2.00684E+00
2.2922144E-03,1.97754E+00
2.2922152E-03,1.97754E+00
2.2922160E-03,1.98730E+00
2.2922168E-03,1.99707E+00
2.2922176E-03,2.01660E+00
2.2922184E-03,1.99707E+00
2.2922192E-03,1.94824E+00
2.2922200E-03,1.96777E+00
2.2922208E-03,1.96777E+00
2.2922216E-03,1.99707E+00
2.2922224E-03,1.99707E+00
2.2922232E-03,1.95801E+00
2.2922240E-03,1.97754E+00
2.2922248E-03,1.99707E+00
2.2922256E-03,1.94824E+00
2.2922264E-03,1.98730E+00
2.2922272E-03,1.94824E+00
2.2922280E-03,1.95801E+00
2.2922288E-03,2.00684E+00
2.2922296E-03,1.99707E+00
2.2922304E-03,1.96777E+00
2.2922312E-03,1.96777E+00
2.2922320E-03,1.95801E+00
2.2922328E-03,1.96777E+00
2.2922336E-03,1.93848E+00
2.2922344E-03,1.96777E+00
2.2922352E-03,1.94824E+00
2.2922360E-03,1.92871E+00
2.2922368E-03,1.96777E+00
2.2922376E-03,1.95801E+00
2.2922384E-03,1.96777E+00
2.2922392E-03,1.97754E+00
2.2922400E-03,1.93848E+00
2.2922408E-03,1.96777E+00
2.2922416E-03,1.97754E+00
2.2922424E-03,1.93848E+00
2.2922432E-03,1.95801E+00
2.2922440E-03,1.94824E+00
2.2922448E-03,1.92871E+00
2.2922456E-03,1.96777E+00
2.2922464E-03,1.92871E+00
2.2922472E-03,1.95801E+00
2.2922480E-03,1.95801E+00
2.2922488E-03,1.96777E+00
2.2922496E-03,1.94824E+00
2.2922504E-03,1.93848E+00
2.2922512E-03,1.94824E+00
2.2922520E-03,1.96777E+00
2.2922528E-03,1.95801E+00
2.2922536E-03,1.94824E+00
2.2922544E-03,1.95801E+00
2.2922552E-03,1.93848E+00
2.2922560E-03,1.93848E+00
2.2922568E-03,1.91895E+00
2.2922576E-03,1.96777E+00
2.2922584E-03,1.95801E+00
2.2922592E-03,1.95801E+00
2.2922600E-03,1.92871E+00
2.2922608E-03,1.93848E+00
2.2922616E-03,1.92871E+00
2.2922624E-03,1.90918E+00
2.2922632E-03,1.92871E+00
2.2922640E-03,1.96777E+00
2.2922648E-03,1.92871E+00
2.2922656E-03,1.96777E+00
2.2922664E-03,1.94824E+00
2.2922672E-03,1.93848E+00
2.2922680E-03,1.95801E+00
2.2922688E-03,1.92871E+00
2.2922696E-03,1.89941E+00
2.2922704E-03,1.94824E+00
2.2922712E-03,1.92871E+00
2.2922720E-03,1.94824E+00
2.2922728E-03,1.94824E+00
2.2922736E-03,1.95801E+00
2.2922744E-03,1.91895E+00
2.2922752E-03,1.94824E+00
2.2922760E-03,1.92871E+00
2.2922768E-03,1.92871E+00
2.2922776E-03,1.92871E+00
2.2922784E-03,1.90918E+00
2.2922792E-03,1.93848E+00
2.2922800E-03,1.93848E+00
2.2922808E-03,1.87988E+00
2.2922816E-03,1.90918E+00
2.2922824E-03,1.92871E+00
2.2922832E-03,1.92871E+00
2.2922840E-03,1.91895E+00
2.2922848E-03,1.92871E+00
2.2922856E-03,1.92871E+00
2.2922864E-03,1.89941E+00
2.2922872E-03,1.90918E+00
2.2922880E-03,1.87988E+00
2.2922888E-03,1.91895E+00
2.2922896E-03,1.90918E+00
2.2922904E-03,1.90918E+00
2.2922912E-03,1.90918E+00
2.2922920E-03,1.93848E+00
2.2922928E-03,1.91895E+00
2.2922936E-03,1.89941E+00
2.2922944E-03,1.91895E+00
2.2922952E-03,1.89941E+00
2.2922960E-03,1.89941E+00
2.2922968E-03,1.90918E+00
2.2922976E-03,1.93848E+00
2.2922984E-03,1.89941E+00
2.2922992E-03,1.88965E+00
2.2923000E-03,1.89941E+00
2.2923008E-03,1.90918E+00
2.2923016E-03,1.92871E+00
2.2923024E-03,1.93848E+00
2.2923032E-03,1.90918E+00
2.2923040E-03,1.89941E+00
2.2923048E-03,1.87012E+00
2.2923056E-03,1.89941E+00
2.2923064E-03,1.92871E+00
2.2923072E-03,1.87988E+00
2.2923080E-03,1.89941E+00
2.2923088E-03,1.88965E+00
2.2923096E-03,1.87012E+00
2.2923104E-03,1.87012E+00
2.2923112E-03,1.90918E+00
2.2923120E-03,1.88965E+00
2.2923128E-03,1.88965E+00
2.2923136E-03,1.88965E+00
2.2923144E-03,1.90918E+00
2.2923152E-03,1.89941E+00
2.2923160E-03,1.89941E+00
2.2923168E-03,1.90918E+00
2.2923176E-03,1.86035E+00
2.2923184E-03,1.87012E+00
2.2923192E-03,1.87012E+00
2.2923200E-03,1.88965E+00
2.2923208E-03,1.87012E+00
2.2923216E-03,1.88965E+00
2.2923224E-03,1.88965E+00
2.2923232E-03,1.87988E+00
2.2923240E-03,1.87012E+00
2.2923248E-03,1.86035E+00
2.2923256E-03,1.90918E+00
2.2923264E-03,1.87988E+00
2.2923272E-03,1.86035E+00
2.2923280E-03,1.87012E+00
2.2923288E-03,1.88965E+00
2.2923296E-03,1.89941E+00
2.2923304E-03,1.85059E+00
2.2923312E-03,1.87012E+00
2.2923320E-03,1.87012E+00
2.2923328E-03,1.84082E+00
2.2923336E-03,1.86035E+00
2.2923344E-03,1.88965E+00
2.2923352E-03,1.85059E+00
2.2923360E-03,1.84082E+00
2.2923368E-03,1.86035E+00
2.2923376E-03,1.84082E+00
2.2923384E-03,1.86035E+00
2.2923392E-03,1.86035E+00
2.2923400E-03,1.86035E+00
2.2923408E-03,1.85059E+00
2.2923416E-03,1.87988E+00
2.2923424E-03,1.88965E+00
2.2923432E-03,1.86035E+00
2.2923440E-03,1.87012E+00
2.2923448E-03,1.85059E+00
2.2923456E-03,1.86035E+00
2.2923464E-03,1.83105E+00
2.2923472E-03,1.83105E+00
2.2923480E-03,1.87988E+00
2.2923488E-03,1.87988E+00
2.2923496E-03,1.84082E+00
2.2923504E-03,1.87012E+00
2.2923512E-03,1.87012E+00
2.2923520E-03,1.84082E+00
2.2923528E-03,1.82129E+00
2.2923536E-03,1.85059E+00
2.2923544E-03,1.86035E+00
2.2923552E-03,1.87012E+00
2.2923560E-03,1.87988E+00
2.2923568E-03,1.85059E+00
2.2923576E-03,1.86035E+00
2.2923584E-03,1.86035E+00
2.2923592E-03,1.83105E+00
2.2923600E-03,1.83105E+00
2.2923608E-03,1.84082E+00
2.2923616E-03,1.84082E+00
2.2923624E-03,1.87012E+00
2.2923632E-03,1.83105E+00
2.2923640E-03,1.86035E+00
2.2923648E-03,1.85059E+00
2.2923656E-03,1.85059E+00
2.2923664E-03,1.86035E+00
2.2923672E-03,1.87012E+00
2.2923680E-03,1.83105E+00
2.2923688E-03,1.86035E+00
2.2923696E-03,1.83105E+00
2.2923704E-03,1.87988E+00
2.2923712E-03,1.83105E+00
2.2923720E-03,1.84082E+00
2.2923728E-03,1.86035E+00
2.2923736E-03,1.83105E+00
2.2923744E-03,1.83105E+00
2.2923752E-03,1.84082E+00
2.2923760E-03,1.82129E+00
2.2923768E-03,1.84082E+00
2.2923776E-03,1.81152E+00
2.2923784E-03,1.82129E+00
2.2923792E-03,1.82129E+00
2.2923800E-03,1.85059E+00
2.2923808E-03,1.82129E+00
2.2923816E-03,1.85059E+00
2.2923824E-03,1.82129E+00
2.2923832E-03,1.82129E+00
2.2923840E-03,1.82129E+00
2.2923848E-03,1.82129E+00
2.2923856E-03,1.79199E+00
2.2923864E-03,1.84082E+00
2.2923872E-03,1.79199E+00
2.2923880E-03,1.81152E+00
2.2923888E-03,1.80176E+00
2.2923896E-03,1.83105E+00
2.2923904E-03,1.82129E+00
2.2923912E-03,1.81152E+00
2.2923920E-03,1.82129E+00
2.2923928E-03,1.82129E+00
2.2923936E-03,1.83105E+00
2.2923944E-03,1.81152E+00
2.2923952E-03,1.78223E+00
2.2923960E-03,1.82129E+00
2.2923968E-03,1.81152E+00
2.2923976E-03,1.82129E+00
2.2923984E-03,1.79199E+00
2.2923992E-03,1.79199E+00
2.2924000E-03,1.77246E+00
2.2924008E-03,1.79199E+00
2.2924016E-03,1.81152E+00
2.2924024E-03,1.82129E+00
2.2924032E-03,1.82129E+00
2.2924040E-03,1.80176E+00
2.2924048E-03,1.80176E+00
2.2924056E-03,1.82129E+00
2.2924064E-03,1.83105E+00
2.2924072E-03,1.79199E+00
2.2924080E-03,1.81152E+00
2.2924088E-03,1.81152E+00
2.2924096E-03,1.78223E+00
2.2924104E-03,1.75293E+00
2.2924112E-03,1.79199E+00
2.2924120E-03,1.75293E+00
2.2924128E-03,1.81152E+00
2.2924136E-03,1.79199E+00
2.2924144E-03,1.79199E+00
2.2924152E-03,1.78223E+00
2.2924160E-03,1.73340E+00
2.2924168E-03,1.79199E+00
2.2924176E-03,1.79199E+00
2.2924184E-03,1.82129E+00
2.2924192E-03,1.76270E+00
2.2924200E-03,1.82129E+00
2.2924208E-03,1.80176E+00
2.2924216E-03,1.75293E+00
2.2924224E-03,1.79199E+00
2.2924232E-03,1.75293E+00
2.2924240E-03,1.76270E+00
2.2924248E-03,1.78223E+00
2.2924256E-03,1.81152E+00
2.2924264E-03,1.78223E+00
2.2924272E-03,1.77246E+00
2.2924280E-03,1.77246E+00
2.2924288E-03,1.78223E+00
2.2924296E-03,1.77246E+00
2.2924304E-03,1.79199E+00
2.2924312E-03,1.77246E+00
2.2924320E-03,1.76270E+00
2.2924328E-03,1.78223E+00
2.2924336E-03,1.76270E+00
2.2924344E-03,1.80176E+00
2.2924352E-03,1.78223E+00
2.2924360E-03,1.79199E+00
2.2924368E-03,1.76270E+00
2.2924376E-03,1.78223E+00
2.2924384E-03,1.78223E+00
2.2924392E-03,1.76270E+00
2.2924400E-03,1.77246E+00
2.2924408E-03,1.77246E+00
2.2924416E-03,1.77246E+00
2.2924424E-03,1.75293E+00
2.2924432E-03,1.75293E+00
2.2924440E-03,1.73340E+00
2.2924448E-03,1.75293E+00
2.2924456E-03,1.76270E+00
2.2924464E-03,1.72363E+00
2.2924472E-03,1.74316E+00
2.2924480E-03,1.72363E+00
2.2924488E-03,1.78223E+00
2.2924496E-03,1.72363E+00
2.2924504E-03,1.75293E+00
2.2924512E-03,1.76270E+00
2.2924520E-03,1.78223E+00
2.2924528E-03,1.77246E+00
2.2924536E-03,1.74316E+00
2.2924544E-03,1.75293E+00
2.2924552E-03,1.75293E+00
2.2924560E-03,1.72363E+00
2.2924568E-03,1.72363E+00
2.2924576E-03,1.72363E+00
2.2924584E-03,1.70410E+00
2.2924592E-03,1.73340E+00
2.2924600E-03,1.72363E+00
2.2924608E-03,1.74316E+00
2.2924616E-03,1.73340E+00
2.2924624E-03,1.75293E+00
2.2924632E-03,1.74316E+00
2.2924640E-03,1.71387E+00
2.2924648E-03,1.74316E+00
2.2924656E-03,1.72363E+00
2.2924664E-03,1.72363E+00
2.2924672E-03,1.72363E+00
2.2924680E-03,1.72363E+00
2.2924688E-03,1.72363E+00
2.2924696E-03,1.72363E+00
2.2924704E-03,1.74316E+00
2.2924712E-03,1.72363E+00
2.2924720E-03,1.69434E+00
2.2924728E-03,1.72363E+00
2.2924736E-03,1.73340E+00
2.2924744E-03,1.73340E+00
2.2924752E-03,1.72363E+00
2.2924760E-03,1.71387E+00
2.2924768E-03,1.74316E+00
2.2924776E-03,1.71387E+00
2.2924784E-03,1.72363E+00
2.2924792E-03,1.69434E+00
2.2924800E-03,1.71387E+00
2.2924808E-03,1.70410E+00
2.2924816E-03,1.75293E+00
2.2924824E-03,1.73340E+00
2.2924832E-03,1.72363E+00
2.2924840E-03,1.74316E+00
2.2924848E-03,1.71387E+00
2.2924856E-03,1.69434E+00
2.2924864E-03,1.74316E+00
2.2924872E-03,1.71387E+00
2.2924880E-03,1.71387E+00
2.2924888E-03,1.69434E+00
2.2924896E-03,1.70410E+00
2.2924904E-03,1.70410E+00
2.2924912E-03,1.70410E+00
2.2924920E-03,1.71387E+00
2.2924928E-03,1.73340E+00
2.2924936E-03,1.75293E+00
2.2924944E-03,1.68457E+00
2.2924952E-03,1.74316E+00
2.2924960E-03,1.72363E+00
2.2924968E-03,1.71387E+00
2.2924976E-03,1.72363E+00
2.2924984E-03,1.69434E+00
2.2924992E-03,1.68457E+00
2.2925000E-03,1.71387E+00
2.2925008E-03,1.72363E+00
2.2925016E-03,1.71387E+00
2.2925024E-03,1.71387E+00
2.2925032E-03,1.71387E+00
2.2925040E-03,1.66504E+00
2.2925048E-03,1.69434E+00
2.2925056E-03,1.67480E+00
2.2925064E-03,1.70410E+00
2.2925072E-03,1.70410E+00
2.2925080E-03,1.69434E+00
2.2925088E-03,1.70410E+00
2.2925096E-03,1.65527E+00
2.2925104E-03,1.69434E+00
2.2925112E-03,1.68457E+00
2.2925120E-03,1.69434E+00
2.2925128E-03,1.68457E+00
2.2925136E-03,1.70410E+00
2.2925144E-03,1.68457E+00
2.2925152E-03,1.72363E+00
2.2925160E-03,1.70410E+00
2.2925168E-03,1.68457E+00
2.2925176E-03,1.66504E+00
2.2925184E-03,1.66504E+00
2.2925192E-03,1.67480E+00
2.2925200E-03,1.67480E+00
2.2925208E-03,1.69434E+00
2.2925216E-03,1.66504E+00
2.2925224E-03,1.64551E+00
2.2925232E-03,1.69434E+00
2.2925240E-03,1.66504E+00
2.2925248E-03,1.68457E+00
2.2925256E-03,1.67480E+00
2.2925264E-03,1.65527E+00
2.2925272E-03,1.66504E+00
2.2925280E-03,1.62598E+00
2.2925288E-03,1.70410E+00
2.2925296E-03,1.62598E+00
2.2925304E-03,1.64551E+00
2.2925312E-03,1.61621E+00
2.2925320E-03,1.65527E+00
2.2925328E-03,1.64551E+00
2.2925336E-03,1.67480E+00
2.2925344E-03,1.65527E+00
2.2925352E-03,1.62598E+00
2.2925360E-03,1.64551E+00
2.2925368E-03,1.67480E+00
2.2925376E-03,1.64551E+00
2.2925384E-03,1.68457E+00
2.2925392E-03,1.63574E+00
2.2925400E-03,1.69434E+00
2.2925408E-03,1.64551E+00
2.2925416E-03,1.64551E+00
2.2925424E-03,1.64551E+00
2.2925432E-03,1.63574E+00
2.2925440E-03,1.61621E+00
2.2925448E-03,1.64551E+00
2.2925456E-03,1.65527E+00
2.2925464E-03,1.61621E+00
2.2925472E-03,1.66504E+00
2.2925480E-03,1.62598E+00
2.2925488E-03,1.61621E+00
2.2925496E-03,1.64551E+00
2.2925504E-03,1.60645E+00
2.2925512E-03,1.64551E+00
2.2925520E-03,1.62598E+00
2.2925528E-03,1.66504E+00
2.2925536E-03,1.65527E+00
2.2925544E-03,1.62598E+00
2.2925552E-03,1.59668E+00
2.2925560E-03,1.60645E+00
2.2925568E-03,1.60645E+00
2.2925576E-03,1.64551E+00
2.2925584E-03,1.64551E+00
2.2925592E-03,1.63574E+00
2.2925600E-03,1.60645E+00
2.2925608E-03,1.60645E+00
2.2925616E-03,1.61621E+00
2.2925624E-03,1.61621E+00
2.2925632E-03,1.61621E+00
2.2925640E-03,1.60645E+00
2.2925648E-03,1.60645E+00
2.2925656E-03,1.62598E+00
2.2925664E-03,1.63574E+00
2.2925672E-03,1.62598E+00
2.2925680E-03,1.59668E+00
2.2925688E-03,1.60645E+00
2.2925696E-03,1.60645E+00
2.2925704E-03,1.62598E+00
2.2925712E-03,1.61621E+00
2.2925720E-03,1.60645E+00
2.2925728E-03,1.63574E+00
2.2925736E-03,1.60645E+00
2.2925744E-03,1.60645E+00
2.2925752E-03,1.58691E+00
2.2925760E-03,1.61621E+00
2.2925768E-03,1.61621E+00
2.2925776E-03,1.57715E+00
2.2925784E-03,1.60645E+00
2.2925792E-03,1.63574E+00
2.2925800E-03,1.60645E+00
2.2925808E-03,1.60645E+00
2.2925816E-03,1.62598E+00
2.2925824E-03,1.59668E+00
2.2925832E-03,1.61621E+00
2.2925840E-03,1.57715E+00
2.2925848E-03,1.59668E+00
2.2925856E-03,1.57715E+00
2.2925864E-03,1.59668E+00
2.2925872E-03,1.61621E+00
2.2925880E-03,1.61621E+00
2.2925888E-03,1.59668E+00
2.2925896E-03,1.60645E+00
2.2925904E-03,1.60645E+00
2.2925912E-03,1.59668E+00
2.2925920E-03,1.59668E+00
2.2925928E-03,1.60645E+00
2.2925936E-03,1.57715E+00
2.2925944E-03,1.59668E+00
2.2925952E-03,1.60645E+00
2.2925960E-03,1.58691E+00
2.2925968E-03,1.62598E+00
2.2925976E-03,1.60645E+00
2.2925984E-03,1.58691E+00
2.2925992E-03,1.59668E+00
2.2926000E-03,1.56738E+00
2.2926008E-03,1.57715E+00
2.2926016E-03,1.60645E+00
2.2926024E-03,1.57715E+00
2.2926032E-03,1.57715E+00
2.2926040E-03,1.59668E+00
2.2926048E-03,1.57715E+00
2.2926056E-03,1.59668E+00
2.2926064E-03,1.57715E+00
2.2926072E-03,1.55762E+00
2.2926080E-03,1.55762E+00
2.2926088E-03,1.61621E+00
2.2926096E-03,1.54785E+00
2.2926104E-03,1.57715E+00
2.2926112E-03,1.57715E+00
2.2926120E-03,1.57715E+00
2.2926128E-03,1.56738E+00
2.2926136E-03,1.53809E+00
2.2926144E-03,1.56738E+00
2.2926152E-03,1.54785E+00
2.2926160E-03,1.54785E+00
2.2926168E-03,1.57715E+00
2.2926176E-03,1.54785E+00
2.2926184E-03,1.57715E+00
2.2926192E-03,1.53809E+00
2.2926200E-03,1.55762E+00
2.2926208E-03,1.55762E+00
2.2926216E-03,1.55762E+00
2.2926224E-03,1.57715E+00
2.2926232E-03,1.54785E+00
2.2926240E-03,1.55762E+00
2.2926248E-03,1.56738E+00
2.2926256E-03,1.57715E+00
2.2926264E-03,1.57715E+00
2.2926272E-03,1.56738E+00
2.2926280E-03,1.56738E+00
2.2926288E-03,1.53809E+00
2.2926296E-03,1.51855E+00
2.2926304E-03,1.55762E+00
2.2926312E-03,1.52832E+00
2.2926320E-03,1.54785E+00
2.2926328E-03,1.52832E+00
2.2926336E-03,1.52832E+00
2.2926344E-03,1.55762E+00
2.2926352E-03,1.53809E+00
2.2926360E-03,1.50879E+00
2.2926368E-03,1.55762E+00
2.2926376E-03,1.54785E+00
2.2926384E-03,1.52832E+00
2.2926392E-03,1.56738E+00
2.2926400E-03,1.55762E+00
2.2926408E-03,1.54785E+00
2.2926416E-03,1.52832E+00
2.2926424E-03,1.55762E+00
2.2926432E-03,1.53809E+00
2.2926440E-03,1.50879E+00
2.2926448E-03,1.49902E+00
2.2926456E-03,1.53809E+00
2.2926464E-03,1.50879E+00
2.2926472E-03,1.52832E+00
2.2926480E-03,1.55762E+00
2.2926488E-03,1.55762E+00
2.2926496E-03,1.50879E+00
2.2926504E-03,1.50879E+00
2.2926512E-03,1.55762E+00
2.2926520E-03,1.50879E+00
2.2926528E-03,1.50879E+00
2.2926536E-03,1.50879E+00
2.2926544E-03,1.49902E+00
2.2926552E-03,1.53809E+00
2.2926560E-03,1.52832E+00
2.2926568E-03,1.50879E+00
2.2926576E-03,1.51855E+00
2.2926584E-03,1.49902E+00
2.2926592E-03,1.50879E+00
2.2926600E-03,1.53809E+00
2.2926608E-03,1.52832E+00
2.2926616E-03,1.49902E+00
2.2926624E-03,1.50879E+00
2.2926632E-03,1.49902E+00
2.2926640E-03,1.49902E+00
2.2926648E-03,1.51855E+00
2.2926656E-03,1.49902E+00
2.2926664E-03,1.50879E+00
2.2926672E-03,1.49902E+00
2.2926680E-03,1.53809E+00
2.2926688E-03,1.50879E+00
2.2926696E-03,1.51855E+00
2.2926704E-03,1.51855E+00
2.2926712E-03,1.46973E+00
2.2926720E-03,1.50879E+00
2.2926728E-03,1.50879E+00
2.2926736E-03,1.48926E+00
2.2926744E-03,1.47949E+00
2.2926752E-03,1.49902E+00
2.2926760E-03,1.46973E+00
2.2926768E-03,1.49902E+00
2.2926776E-03,1.46973E+00
2.2926784E-03,1.48926E+00
2.2926792E-03,1.48926E+00
2.2926800E-03,1.47949E+00
2.2926808E-03,1.47949E+00
2.2926816E-03,1.49902E+00
2.2926824E-03,1.48926E+00
2.2926832E-03,1.45020E+00
2.2926840E-03,1.46973E+00
2.2926848E-03,1.48926E+00
2.2926856E-03,1.47949E+00
2.2926864E-03,1.46973E+00
2.2926872E-03,1.48926E+00
2.2926880E-03,1.49902E+00
2.2926888E-03,1.47949E+00
2.2926896E-03,1.46973E+00
2.2926904E-03,1.46973E+00
2.2926912E-03,1.47949E+00
2.2926920E-03,1.47949E+00
2.2926928E-03,1.51855E+00
2.2926936E-03,1.47949E+00
2.2926944E-03,1.47949E+00
2.2926952E-03,1.46973E+00
2.2926960E-03,1.46973E+00
2.2926968E-03,1.46973E+00
2.2926976E-03,1.49902E+00
2.2926984E-03,1.47949E+00
2.2926992E-03,1.45996E+00
2.2927000E-03,1.45020E+00
2.2927008E-03,1.45996E+00
2.2927016E-03,1.44043E+00
2.2927024E-03,1.45996E+00
2.2927032E-03,1.46973E+00
2.2927040E-03,1.44043E+00
2.2927048E-03,1.45996E+00
2.2927056E-03,1.45996E+00
2.2927064E-03,1.45020E+00
2.2927072E-03,1.45996E+00
2.2927080E-03,1.44043E+00
2.2927088E-03,1.47949E+00
2.2927096E-03,1.45996E+00
2.2927104E-03,1.44043E+00
2.2927112E-03,1.46973E+00
2.2927120E-03,1.45996E+00
2.2927128E-03,1.45996E+00
2.2927136E-03,1.44043E+00
2.2927144E-03,1.45996E+00
2.2927152E-03,1.45020E+00
2.2927160E-03,1.45996E+00
2.2927168E-03,1.44043E+00
2.2927176E-03,1.43066E+00
2.2927184E-03,1.46973E+00
2.2927192E-03,1.43066E+00
2.2927200E-03,1.41113E+00
2.2927208E-03,1.45020E+00
2.2927216E-03,1.46973E+00
2.2927224E-03,1.47949E+00
2.2927232E-03,1.42090E+00
2.2927240E-03,1.43066E+00
2.2927248E-03,1.45020E+00
2.2927256E-03,1.42090E+00
2.2927264E-03,1.42090E+00
2.2927272E-03,1.42090E+00
2.2927280E-03,1.42090E+00
2.2927288E-03,1.43066E+00
2.2927296E-03,1.43066E+00
2.2927304E-03,1.40137E+00
2.2927312E-03,1.44043E+00
2.2927320E-03,1.43066E+00
2.2927328E-03,1.43066E+00
2.2927336E-03,1.43066E+00
2.2927344E-03,1.45020E+00
2.2927352E-03,1.40137E+00
2.2927360E-03,1.43066E+00
2.2927368E-03,1.40137E+00
2.2927376E-03,1.44043E+00
2.2927384E-03,1.42090E+00
2.2927392E-03,1.41113E+00
2.2927400E-03,1.41113E+00
2.2927408E-03,1.40137E+00
2.2927416E-03,1.43066E+00
2.2927424E-03,1.41113E+00
2.2927432E-03,1.42090E+00
2.2927440E-03,1.40137E+00
2.2927448E-03,1.41113E+00
2.2927456E-03,1.41113E+00
2.2927464E-03,1.40137E+00
2.2927472E-03,1.39160E+00
2.2927480E-03,1.43066E+00
2.2927488E-03,1.43066E+00
2.2927496E-03,1.41113E+00
2.2927504E-03,1.36230E+00
2.2927512E-03,1.40137E+00
2.2927520E-03,1.39160E+00
2.2927528E-03,1.40137E+00
2.2927536E-03,1.39160E+00
2.2927544E-03,1.39160E+00
2.2927552E-03,1.41113E+00
2.2927560E-03,1.40137E+00
2.2927568E-03,1.37207E+00
2.2927576E-03,1.39160E+00
2.2927584E-03,1.39160E+00
2.2927592E-03,1.43066E+00
2.2927600E-03,1.38184E+00
2.2927608E-03,1.36230E+00
2.2927616E-03,1.39160E+00
2.2927624E-03,1.34277E+00
2.2927632E-03,1.35254E+00
2.2927640E-03,1.37207E+00
2.2927648E-03,1.41113E+00
2.2927656E-03,1.39160E+00
2.2927664E-03,1.41113E+00
2.2927672E-03,1.40137E+00
2.2927680E-03,1.37207E+00
2.2927688E-03,1.36230E+00
2.2927696E-03,1.36230E+00
2.2927704E-03,1.37207E+00
2.2927712E-03,1.36230E+00
2.2927720E-03,1.36230E+00
2.2927728E-03,1.39160E+00
2.2927736E-03,1.38184E+00
2.2927744E-03,1.37207E+00
2.2927752E-03,1.40137E+00
2.2927760E-03,1.36230E+00
2.2927768E-03,1.35254E+00
2.2927776E-03,1.34277E+00
2.2927784E-03,1.35254E+00
2.2927792E-03,1.36230E+00
2.2927800E-03,1.39160E+00
2.2927808E-03,1.37207E+00
2.2927816E-03,1.34277E+00
2.2927824E-03,1.33301E+00
2.2927832E-03,1.37207E+00
2.2927840E-03,1.41113E+00
2.2927848E-03,1.38184E+00
2.2927856E-03,1.36230E+00
2.2927864E-03,1.37207E+00
2.2927872E-03,1.39160E+00
2.2927880E-03,1.35254E+00
2.2927888E-03,1.33301E+00
2.2927896E-03,1.36230E+00
2.2927904E-03,1.35254E+00
2.2927912E-03,1.36230E+00
2.2927920E-03,1.37207E+00
2.2927928E-03,1.36230E+00
2.2927936E-03,1.37207E+00
2.2927944E-03,1.37207E+00
2.2927952E-03,1.35254E+00
2.2927960E-03,1.34277E+00
2.2927968E-03,1.37207E+00
2.2927976E-03,1.34277E+00
2.2927984E-03,1.35254E+00
2.2927992E-03,1.36230E+00
2.2928000E-03,1.34277E+00
2.2928008E-03,1.32324E+00
2.2928016E-03,1.33301E+00
2.2928024E-03,1.38184E+00
2.2928032E-03,1.35254E+00
2.2928040E-03,1.32324E+00
2.2928048E-03,1.30371E+00
2.2928056E-03,1.32324E+00
2.2928064E-03,1.31348E+00
2.2928072E-03,1.32324E+00
2.2928080E-03,1.33301E+00
2.2928088E-03,1.32324E+00
2.2928096E-03,1.32324E+00
2.2928104E-03,1.35254E+00
2.2928112E-03,1.30371E+00
2.2928120E-03,1.32324E+00
2.2928128E-03,1.29395E+00
2.2928136E-03,1.30371E+00
2.2928144E-03,1.33301E+00
2.2928152E-03,1.33301E+00
2.2928160E-03,1.30371E+00
2.2928168E-03,1.30371E+00
2.2928176E-03,1.32324E+00
2.2928184E-03,1.31348E+00
2.2928192E-03,1.29395E+00
2.2928200E-03,1.27441E+00
2.2928208E-03,1.30371E+00
2.2928216E-03,1.32324E+00
2.2928224E-03,1.34277E+00
2.2928232E-03,1.35254E+00
2.2928240E-03,1.31348E+00
2.2928248E-03,1.29395E+00
2.2928256E-03,1.27441E+00
2.2928264E-03,1.30371E+00
2.2928272E-03,1.27441E+00
2.2928280E-03,1.29395E+00
2.2928288E-03,1.32324E+00
2.2928296E-03,1.30371E+00
2.2928304E-03,1.29395E+00
2.2928312E-03,1.32324E+00
2.2928320E-03,1.28418E+00
2.2928328E-03,1.30371E+00
2.2928336E-03,1.28418E+00
2.2928344E-03,1.29395E+00
2.2928352E-03,1.29395E+00
2.2928360E-03,1.33301E+00
2.2928368E-03,1.29395E+00
2.2928376E-03,1.27441E+00
2.2928384E-03,1.30371E+00
2.2928392E-03,1.30371E+00
2.2928400E-03,1.29395E+00
2.2928408E-03,1.27441E+00
2.2928416E-03,1.30371E+00
2.2928424E-03,1.28418E+00
2.2928432E-03,1.25488E+00
2.2928440E-03,1.30371E+00
2.2928448E-03,1.28418E+00
2.2928456E-03,1.28418E+00
2.2928464E-03,1.29395E+00
2.2928472E-03,1.28418E+00
2.2928480E-03,1.28418E+00
2.2928488E-03,1.27441E+00
2.2928496E-03,1.26465E+00
2.2928504E-03,1.28418E+00
2.2928512E-03,1.26465E+00
2.2928520E-03,1.22559E+00
2.2928528E-03,1.29395E+00
2.2928536E-03,1.27441E+00
2.2928544E-03,1.25488E+00
2.2928552E-03,1.27441E+00
2.2928560E-03,1.27441E+00
2.2928568E-03,1.30371E+00
2.2928576E-03,1.26465E+00
2.2928584E-03,1.27441E+00
2.2928592E-03,1.25488E+00
2.2928600E-03,1.27441E+00
2.2928608E-03,1.23535E+00
